26,"46199","Lerma - Tres Marías","1. Solicitud","COMPRESOR SULLIVAN PALATEK D2010",24,27,"27"
26,"46199","Lerma - Tres Marías","1. Solicitud","PETROLIZADORA INTERNATIONAL",60,27,"27"
26,"46195","Planta Asflato Huixquilucan","1. Solicitud","GENERADOR",300,27,"27"
26,"46195","Planta Asflato Huixquilucan","1. Solicitud","RETROEXCAVADORA CASE 580 N",100,27,"27"
26,"46195","Planta Asflato Huixquilucan","1. Solicitud","MAXILIGHT",100,27,"27"
26,"46195","Planta Asflato Huixquilucan","1. Solicitud","CRIBA ROJA",100,27,"27"
26,"46196","Planta Asflato Huixquilucan","1. Solicitud","GENERADOR",300,27,"27"
26,"46196","Planta Asflato Huixquilucan","1. Solicitud","RETROEXCAVADORA CASE 580 N",100,27,"27"
26,"46197","Planta Asflato Huixquilucan","1. Solicitud","GENERADOR",300,27,"27"
26,"46197","Planta Asflato Huixquilucan","1. Solicitud","RETROEXCAVADORA CASE 580 N",100,27,"27"
26,"46197","Planta Asflato Huixquilucan","1. Solicitud","CRIBA ROJA",100,27,"27"
26,"46198","Planta Asflato Huixquilucan","1. Solicitud","GENERADOR",300,27,"27"
26,"46198","Planta Asflato Huixquilucan","1. Solicitud","RETROEXCAVADORA CASE 580 N",100,27,"27"
26,"46198","Planta Asflato Huixquilucan","1. Solicitud","MAXILIGHT",100,27,"27"
26,"46199","Planta Asflato Huixquilucan","1. Solicitud","GENERADOR",300,27,"27"
26,"46199","Planta Asflato Huixquilucan","1. Solicitud","RETROEXCAVADORA CASE 580 N",100,27,"27"
26,"46199","Planta Asflato Huixquilucan","1. Solicitud","CRIBA ROJA",100,27,"27"
26,"46200","Planta Asflato Huixquilucan","1. Solicitud","RETROEXCAVADORA CASE 580 N",100,27,"27"
26,"46195","México-Toluca","1. Solicitud","PERFILADORA RODATEC RX600E",250,27,"27"
26,"46195","México-Toluca","1. Solicitud","PAVIMENTADORA VOGELE 1800-3 I",120,27,"27"
26,"46195","México-Toluca","1. Solicitud","TANDEM DOBLE RODILLO / VIBROCOMPACTOR RODILLO CAT CB54",50,27,"27"
26,"46195","México-Toluca","1. Solicitud","TANDEM DOBLE RODILLO / VIBROCOMPACTOR RODILLO CAT CB54",50,27,"27"
26,"46195","México-Toluca","1. Solicitud","NEUMATICO VOLVO PT-240R",50,27,"27"
26,"46195","México-Toluca","1. Solicitud","BARREDORA BROCE BROOM KR350",30,27,"27"
26,"46195","México-Toluca","1. Solicitud","RETROEXCAVADORA JHONDEREE 310 K",60,27,"27"
26,"46195","México-Toluca","1. Solicitud","PETROLIZADORA INTERNATIONAL",50,27,"27"
26,"46196","México-Toluca","1. Solicitud","PAVIMENTADORA VOGELE 1800-3 I",120,27,"27"
26,"46196","México-Toluca","1. Solicitud","TANDEM DOBLE RODILLO / VIBROCOMPACTOR RODILLO CAT CB54",40,27,"27"
